,valid_time,region_id,region,temp_2m,soil_temp_l1,soil_water_vol_l1,net_solar_radiation,total_rain
44,2020-04-01,1,Asahi,-0.4035592005497072,-0.3946443694225444,2.272621891490991,1.198825258769259,0.31645897778972765
45,2020-03-01,1,Asahi,-0.6741924661940969,-0.666928161151778,2.2777681113642996,0.24336731921951868,0.507155759346395
46,2020-02-01,1,Asahi,-1.0172008508322126,-1.0322462545176434,1.9989906454664572,-0.21010024868730687,-0.9070646175993361
47,2020-01-01,1,Asahi,-1.0391547586901977,-1.0767149927968886,2.3006169311182787,-1.4122456069548093,-0.40266600955307197
48,2019-12-01,1,Asahi,-0.7767868738168628,-0.8037418179075639,2.4061650193214397,-1.6501665845874656,-0.33974072760719415
49,2019-11-01,1,Asahi,-0.1839316094782111,-0.2183864357014967,2.3166818014537567,-1.1028949215116108,0.39795060888302947
50,2019-10-01,1,Asahi,0.6376062143272064,0.623250308274453,2.0066936008962877,-0.737884568394342,2.29746530389507
51,2019-09-01,1,Asahi,1.2493961270852882,1.2577196588466388,1.2846191983308748,0.6480827375059578,0.09938864305216441
52,2019-08-01,1,Asahi,1.6240624795823553,1.6443085356876697,0.6925347316959242,1.5252618054697251,-1.025325871824758
53,2019-07-01,1,Asahi,1.1360326996409758,1.1104426036979071,2.491834221334984,0.4182464058562126,1.398071383774821
54,2019-06-01,1,Asahi,0.7695966039103277,0.7758944016449488,1.9816207807642547,1.2454641692711392,1.0123354532114703
